file,utterance_no,start_time,end_time,text,speaker,context,pid,vid,sid,hispanic,ethnicity,gender,age,age_group,s_length
01640001-12,491,1160,1163,"No, no, there's one under there.",kchild,indoor_snack,01640001,2,12,no,white,female,3.22,3,2167
01640001-12,492,1163,1167,"Oh, wait, [name], hold on, wait, [name], hold on, I'm sure I didn't realize this.",tadult,indoor_snack,01640001,2,12,no,white,female,3.22,3,2167
01640001-12,493,1167,1168,Beenk for the other book.,tadult,indoor_snack,01640001,2,12,no,white,female,3.22,3,2167
01640001-12,494,1168,1170,"Okay, on Friday, [name] and me,",tadult,indoor_snack,01640001,2,12,no,white,female,3.22,3,2167
01640001-12,495,1170,1171.28,I want you to pause on getting the book.,tadult,indoor_snack,01640001,2,12,no,white,female,3.22,3,2167
01640001-12,496,1171.28,1174.12,"Okay, we'll let [name] and [name] have it turn to get books, okay?",tadult,indoor_snack,01640001,2,12,no,white,female,3.22,3,2167
01640001-12,497,1174.12,1176.32,"But before you start, I'm gonna have an important question.",tadult,indoor_snack,01640001,2,12,no,white,female,3.22,3,2167
01640001-12,498,1176.32,1181,You can show me with sign language or your words of water or milk.,tadult,indoor_snack,01640001,2,12,no,white,female,3.22,3,2167
01640001-12,499,1181,1182,Milk.,kchild,indoor_snack,01640001,2,12,no,white,female,3.22,3,2167
01640001-12,500,1182,1184,Tell me what sign language.,tadult,indoor_snack,01640001,2,12,no,white,female,3.22,3,2167
01640001-12,501,1184,1185,Great job.,radult,indoor_snack,01640001,2,12,no,white,female,3.22,3,2167
01640001-12,502,1185,1188,See one Saturday card.,ochild,indoor_snack,01640001,2,12,no,white,female,3.22,3,2167
01640001-12,503,1188,1191,You are so tricky with the seal on Saturday.,tadult,indoor_snack,01640001,2,12,no,white,female,3.22,3,2167
01640001-12,504,1191,1193,Water!,ochild,indoor_snack,01640001,2,12,no,white,female,3.22,3,2167
01640001-12,505,1193,1194,Ha ha ha.,ochild,indoor_snack,01640001,2,12,no,white,female,3.22,3,2167
01640001-12,506,1194,1196,"You go, buddy, go get some water.",tadult,indoor_snack,01640001,2,12,no,white,female,3.22,3,2167
01640001-12,507,1196,1198,Nice to see what is that mean? What does that mean?,radult,indoor_snack,01640001,2,12,no,white,female,3.22,3,2167
01640001-12,508,1198,1201,There is my soul?,radult,indoor_snack,01640001,2,12,no,white,female,3.22,3,2167
01640001-12,509,1201,1202,"What is see- on Saturday, man?",radult,indoor_snack,01640001,2,12,no,white,female,3.22,3,2167
01640001-12,510,1202,1205,That means that we're going to see that on Saturday.,ochild,indoor_snack,01640001,2,12,no,white,female,3.22,3,2167
01640001-12,511,1205,1206,Oh.,radult,indoor_snack,01640001,2,12,no,white,female,3.22,3,2167
01640001-12,512,1206,1207,I might see you.,tadult,indoor_snack,01640001,2,12,no,white,female,3.22,3,2167
01640001-12,513,1207,1209,"Where will I see you? I see it, baby.",tadult,indoor_snack,01640001,2,12,no,white,female,3.22,3,2167
01640001-12,514,1209,1211,Like milk or water.,tadult,indoor_snack,01640001,2,12,no,white,female,3.22,3,2167
01640001-12,515,1211,1215,Milk. This is mine.,ochild,indoor_snack,01640001,2,12,no,white,female,3.22,3,2167
01640001-12,516,1215,1217,"That's yours, yeah.",tadult,indoor_snack,01640001,2,12,no,white,female,3.22,3,2167
01640001-12,517,1217,1218,Milk.,ochild,indoor_snack,01640001,2,12,no,white,female,3.22,3,2167
01640001-12,518,1220,1223,Mers Brinsucker.,kchild,indoor_snack,01640001,2,12,no,white,female,3.22,3,2167
01640001-12,519,1223,1225,I'll give you one little piece.,tadult,indoor_snack,01640001,2,12,no,white,female,3.22,3,2167
01640001-12,520,1225,1226,[name] what did you say?,tadult,indoor_snack,01640001,2,12,no,white,female,3.22,3,2167
01640001-12,521,1226,1227,"One, milk or water?",tadult,indoor_snack,01640001,2,12,no,white,female,3.22,3,2167
01640001-12,522,1227,1229,Which one?,tadult,indoor_snack,01640001,2,12,no,white,female,3.22,3,2167
01640001-12,523,1229,1230,"Milk, okay.",tadult,indoor_snack,01640001,2,12,no,white,female,3.22,3,2167
01640001-12,524,1230,1231,How about you?,tadult,indoor_snack,01640001,2,12,no,white,female,3.22,3,2167
01640001-12,525,1231,1232,What did you want?,tadult,indoor_snack,01640001,2,12,no,white,female,3.22,3,2167
01640001-12,526,1232,1233,Milk or water?,tadult,indoor_snack,01640001,2,12,no,white,female,3.22,3,2167
01640001-12,527,1233,1235,Milk.,ochild,indoor_snack,01640001,2,12,no,white,female,3.22,3,2167
01640001-12,528,1235,1237,Milk.,ochild,indoor_snack,01640001,2,12,no,white,female,3.22,3,2167
01640001-12,529,1237,1238,Milk. Okay.,tadult,indoor_snack,01640001,2,12,no,white,female,3.22,3,2167
01640001-12,530,1239,1240,All right.,tadult,indoor_snack,01640001,2,12,no,white,female,3.22,3,2167
01640001-12,531,1240,1241,"Yeah,",tadult,indoor_snack,01640001,2,12,no,white,female,3.22,3,2167
01640001-12,532,1241,1244,"[name], I think we are ready to go with that.",tadult,indoor_snack,01640001,2,12,no,white,female,3.22,3,2167
01640001-12,533,1244,1247,Let's go an adventure to an island.,tadult,indoor_snack,01640001,2,12,no,white,female,3.22,3,2167
01640001-12,534,1247,1248,Great,radult,indoor_snack,01640001,2,12,no,white,female,3.22,3,2167
01640001-12,535,1248,1249,Camoto.,radult,indoor_snack,01640001,2,12,no,white,female,3.22,3,2167
01640001-12,536,1249,1252,What water!,kchild,indoor_snack,01640001,2,12,no,white,female,3.22,3,2167
01640001-12,537,1252,1255,Is this Camoto Dragon?,ochild,indoor_snack,01640001,2,12,no,white,female,3.22,3,2167
01640001-12,538,1255,1257,What is it?,radult,indoor_snack,01640001,2,12,no,white,female,3.22,3,2167
01640001-12,539,1257,1258,Is this called Camoto?,ochild,indoor_snack,01640001,2,12,no,white,female,3.22,3,2167
01640001-12,540,1258,1260,"Yeah, it's called Camoto, like the Comoto Dragon.",radult,indoor_snack,01640001,2,12,no,white,female,3.22,3,2167
01640001-12,541,1260,1262,You're right,radult,indoor_snack,01640001,2,12,no,white,female,3.22,3,2167
01640001-12,542,1262,1267,It is always easy to find me in school pictures because of my dragon,radult,indoor_snack,01640001,2,12,no,white,female,3.22,3,2167
01640001-12,543,1267,1268,because of my dragon t-shirt.,radult,indoor_snack,01640001,2,12,no,white,female,3.22,3,2167
01640001-12,544,1267,1268,I can't see.,ochild,indoor_snack,01640001,2,12,no,white,female,3.22,3,2167
01640001-12,545,1267,1268,"No, no, no.",kchild,indoor_snack,01640001,2,12,no,white,female,3.22,3,2167
01640001-12,546,1268,1269,I can't see.,ochild,indoor_snack,01640001,2,12,no,white,female,3.22,3,2167
01640001-12,547,1269,1270,"No, no, no, no.",kchild,indoor_snack,01640001,2,12,no,white,female,3.22,3,2167
01640001-12,548,1270,1272,I already saw.,ochild,indoor_snack,01640001,2,12,no,white,female,3.22,3,2167
01640001-12,549,1272,1273,Do you see where he's at?,radult,indoor_snack,01640001,2,12,no,white,female,3.22,3,2167
01640001-12,550,1273,1274,"No, no, no, no,",kchild,indoor_snack,01640001,2,12,no,white,female,3.22,3,2167
01640001-12,551,1274,1276,the alligator book.,ochild,indoor_snack,01640001,2,12,no,white,female,3.22,3,2167
01640001-12,552,1276,1280,"The alligator book, oh the Goodship crocodile.",radult,indoor_snack,01640001,2,12,no,white,female,3.22,3,2167
01640001-12,553,1280,1282,I think we're going to read this one though.,radult,indoor_snack,01640001,2,12,no,white,female,3.22,3,2167
01640001-12,554,1282,1285,But we're the crocodile one.,kchild,indoor_snack,01640001,2,12,no,white,female,3.22,3,2167
01640001-12,555,1285,1287,Were the crocodile one?,ochild,indoor_snack,01640001,2,12,no,white,female,3.22,3,2167
01640001-12,556,1287,1289,"Oh, you're right, there he is.",radult,indoor_snack,01640001,2,12,no,white,female,3.22,3,2167
01640001-12,557,1289,1290,Oh you're right there he is.,radult,indoor_snack,01640001,2,12,no,white,female,3.22,3,2167
01640001-12,558,1290,1291,Okay we have a seat on us.,radult,indoor_snack,01640001,2,12,no,white,female,3.22,3,2167
01640001-12,559,1291,1293,He's right.,radult,indoor_snack,01640001,2,12,no,white,female,3.22,3,2167
01640001-12,560,1293,1295,"Here, [name] got it right.",radult,indoor_snack,01640001,2,12,no,white,female,3.22,3,2167
01640001-12,561,1295,1297,You got some more milk?,tadult,indoor_snack,01640001,2,12,no,white,female,3.22,3,2167
01640001-12,562,1297,1301,I have loved Dragons for as long as I can remember.,radult,indoor_snack,01640001,2,12,no,white,female,3.22,3,2167
01640001-12,563,1301,1305,"[name], let me see if you have a zip, please.",tadult,indoor_snack,01640001,2,12,no,white,female,3.22,3,2167
01640001-12,564,1305,1307,Thanks. That's all their parents...,radult,indoor_snack,01640001,2,12,no,white,female,3.22,3,2167
01640001-12,565,1307,1309,How the water?,kchild,indoor_snack,01640001,2,12,no,white,female,3.22,3,2167
01640001-12,566,1309,1313,There are real dragons there on the island of Pomoto.,radult,indoor_snack,01640001,2,12,no,white,female,3.22,3,2167
01640001-12,567,1313,1316,"Oh, these pages are sc-up.",radult,indoor_snack,01640001,2,12,no,white,female,3.22,3,2167
01640001-12,568,1316,1317,There we go.,radult,indoor_snack,01640001,2,12,no,white,female,3.22,3,2167
01640001-12,569,1317,1322,I re-read my books about Komoto Dragons on the plane.,radult,indoor_snack,01640001,2,12,no,white,female,3.22,3,2167
01640001-12,570,1322,1327,That's what a Komoto Dragon looks like.,radult,indoor_snack,01640001,2,12,no,white,female,3.22,3,2167
01640001-12,571,1335,1339.28,Do you come on my books.,kchild,indoor_snack,01640001,2,12,no,white,female,3.22,3,2167
01640001-12,572,1335,1339.28,but a kamoto dragon looks like. I imagine how exactly it would be.,radult,indoor_snack,01640001,2,12,no,white,female,3.22,3,2167
01640001-12,573,1335,1339.28,You go to the bathroom and get some water for the missing?,tadult,indoor_snack,01640001,2,12,no,white,female,3.22,3,2167
01640001-12,574,1335,1339.28,Go and come my wire and,kchild,indoor_snack,01640001,2,12,no,white,female,3.22,3,2167
01640001-12,575,1339.28,1341.56,The next day we got on a ship to come out.,radult,indoor_snack,01640001,2,12,no,white,female,3.22,3,2167
01640001-12,576,1341.56,1343.8,I guess I want it not water.,kchild,indoor_snack,01640001,2,12,no,white,female,3.22,3,2167
01640001-12,577,1343.8,1344.8,You don't want milk.,tadult,indoor_snack,01640001,2,12,no,white,female,3.22,3,2167
01640001-12,578,1344.8,1345.8,Okay.,tadult,indoor_snack,01640001,2,12,no,white,female,3.22,3,2167
01640001-12,579,1345.8,1352,And how about my my grandcracker?,kchild,indoor_snack,01640001,2,12,no,white,female,3.22,3,2167
01640001-12,580,1352,1355,There were so many people waiting for the project show,radult,indoor_snack,01640001,2,12,no,white,female,3.22,3,2167
01640001-12,581,1355,1357,that I couldn't even see anything.,radult,indoor_snack,01640001,2,12,no,white,female,3.22,3,2167
01640001-12,582,1357,1358,You see how many people there are? that I told my parents that I couldn't even see anything.,radult,indoor_snack,01640001,2,12,no,white,female,3.22,3,2167
01640001-12,583,1358,1360,You see how many people there are?,radult,indoor_snack,01640001,2,12,no,white,female,3.22,3,2167
01640001-12,584,1360,1363,Whoa.,radult,indoor_snack,01640001,2,12,no,white,female,3.22,3,2167
01640001-12,585,1363,1366,I told my parents that I would be right back.,radult,indoor_snack,01640001,2,12,no,white,female,3.22,3,2167
01640001-12,586,1366,1380,"Oh no, he's walking away. Suddenly I heard a roar! A dragon! Oh my gosh look at him.",radult,indoor_snack,01640001,2,12,no,white,female,3.22,3,2167
01640001-12,587,1380,1383,That is how he was the most.,ochild,indoor_snack,01640001,2,12,no,white,female,3.22,3,2167
01640001-12,588,1383,1387.8,Uh-huh. And then it was gone or was it?,radult,indoor_snack,01640001,2,12,no,white,female,3.22,3,2167
01640001-12,589,1388.88,1391.08,Do you guys see where the dragon's hiding?,radult,indoor_snack,01640001,2,12,no,white,female,3.22,3,2167
01640001-12,590,1391.08,1392.08,Where?,ochild,indoor_snack,01640001,2,12,no,white,female,3.22,3,2167
01640001-12,591,1392.08,1393.08,Where?,kchild,indoor_snack,01640001,2,12,no,white,female,3.22,3,2167
01640001-12,592,1393.08,1394.2,"Oh, I said.",ochild,indoor_snack,01640001,2,12,no,white,female,3.22,3,2167
01640001-12,593,1394.2,1396.3200000000002,"Do you see it, [name]?",radult,indoor_snack,01640001,2,12,no,white,female,3.22,3,2167
01640001-12,594,1396.3200000000002,1397.48,He's right here.,radult,indoor_snack,01640001,2,12,no,white,female,3.22,3,2167
01640001-12,595,1397.48,1399,Can I interrupt really fast?,tadult,indoor_snack,01640001,2,12,no,white,female,3.22,3,2167
01640001-12,596,1399,1403,"So friends, for music time today, we're going to start on the radio.",tadult,indoor_snack,01640001,2,12,no,white,female,3.22,3,2167
01640001-12,597,1403,1409,We're going to read Poco and the drums and we're going to drum along with POCO.,tadult,indoor_snack,01640001,2,12,no,white,female,3.22,3,2167
01640001-12,598,1409,1410,Oh my gosh.,radult,indoor_snack,01640001,2,12,no,white,female,3.22,3,2167
01640001-12,599,1410,1412,We'll sing a few songs with the drums on the phone.,tadult,indoor_snack,01640001,2,12,no,white,female,3.22,3,2167
01640001-12,600,1412,1414,With POCO.,ochild,indoor_snack,01640001,2,12,no,white,female,3.22,3,2167
01640001-12,601,1414,1417,"And not real POCO, just from the book.",tadult,indoor_snack,01640001,2,12,no,white,female,3.22,3,2167
01640001-12,602,1417,1421.8400000000001,And then we're going to all grab a lot instrument,tadult,indoor_snack,01640001,2,12,no,white,female,3.22,3,2167
01640001-12,603,1421.8400000000001,1424.6799999999998,"and we're going to go on a parade,",tadult,indoor_snack,01640001,2,12,no,white,female,3.22,3,2167
01640001-12,604,1424.6799999999998,1426.8400000000001,"a parade throughout the neighborhood,",tadult,indoor_snack,01640001,2,12,no,white,female,3.22,3,2167
01640001-12,605,1426.8400000000001,1430,"and the band, and maybe we'll maybe will stop to do a few concerts.",tadult,indoor_snack,01640001,2,12,no,white,female,3.22,3,2167
01640001-12,606,1430,1432,Ooh!,tadult,indoor_snack,01640001,2,12,no,white,female,3.22,3,2167
01640001-12,607,1432,1433,What I got same?,ochild,indoor_snack,01640001,2,12,no,white,female,3.22,3,2167
01640001-12,608,1433,1435,"Maybe we're going to stop and we're going to stop and we're going to say,",tadult,indoor_snack,01640001,2,12,no,white,female,3.22,3,2167
01640001-12,609,1435,1437,let's stop it.,tadult,indoor_snack,01640001,2,12,no,white,female,3.22,3,2167
01640001-12,610,1437,1440,So maybe we'll have an audio.,tadult,indoor_snack,01640001,2,12,no,white,female,3.22,3,2167
01640001-12,611,1440,1442,"All right, I'll see you guys in a few minutes.",tadult,indoor_snack,01640001,2,12,no,white,female,3.22,3,2167
01640001-12,612,1442,1445,"And I wonder, thank you, Teacher.",tadult,indoor_snack,01640001,2,12,no,white,female,3.22,3,2167
01640001-12,613,1445,1447,"Maybe, but not yet.",radult,indoor_snack,01640001,2,12,no,white,female,3.22,3,2167
01640001-12,614,1447,1449,"Not yet, probably. Not yet. Probably.",tadult,indoor_snack,01640001,2,12,no,white,female,3.22,3,2167
01640001-12,615,1449,1453,I have one more thing I was going to offer. Would you like a little piece of Graham?,tadult,indoor_snack,01640001,2,12,no,white,female,3.22,3,2167
01640001-12,616,1453,1454,Yeah.,ochild,indoor_snack,01640001,2,12,no,white,female,3.22,3,2167
01640001-12,617,1454,1462.8400000000001,I'm going to give you a rectangle. This is called a corner. Would you get quarter?,tadult,indoor_snack,01640001,2,12,no,white,female,3.22,3,2167
01640001-12,618,1454,1462.8400000000001,"No, can I put the milk in there?",kchild,indoor_snack,01640001,2,12,no,white,female,3.22,3,2167
01640001-12,619,1462.8400000000001,1473,"sure. I know. We usually do a whole piece like this for your first time, which you had already, and then I take it like this, and they'll break it in half.",tadult,indoor_snack,01640001,2,12,no,white,female,3.22,3,2167
01640001-12,620,1462.8400000000001,1473,"I want the milk in,",kchild,indoor_snack,01640001,2,12,no,white,female,3.22,3,2167
01640001-12,621,1473,1475,Can I have a quarter?,ochild,indoor_snack,01640001,2,12,no,white,female,3.22,3,2167
01640001-12,622,1475,1476,In a second one.,tadult,indoor_snack,01640001,2,12,no,white,female,3.22,3,2167
01640001-12,623,1476,1479,"I have two halves, and we break the halves in half and we have.",tadult,indoor_snack,01640001,2,12,no,white,female,3.22,3,2167
01640001-12,624,1479,1483,"Whoa, we have quarters.",tadult,indoor_snack,01640001,2,12,no,white,female,3.22,3,2167
01640001-12,625,1483,1486,You want to be like a quarter.,tadult,indoor_snack,01640001,2,12,no,white,female,3.22,3,2167
01640001-12,626,1486,1487,[name].,kchild,indoor_snack,01640001,2,12,no,white,female,3.22,3,2167
